episode_steps,scores
7223,-0.6028176955381557
7224,3.2921942917002305
7225,9.333072853551121
7226,2.2473096969432174
7227,2.2883942973390194
7228,-1.9744884995368601
7229,-9.794727746603183
7230,25.327991934884974
7231,-2.36079199929416
7232,6.046728945107004
7233,4.379939503369263
7234,13.304376497890619
7235,5.694080536690153
7236,-4.34166838015084
7237,-2.0976452373929555
7238,10.115454254266144
7239,14.623280592821928
7240,2.4982869551654145
7241,-4.693296407122667
7242,0.8582627860363272
7243,25.088305624130644
7244,2.74532164208647
7245,3.5563416670208268
7246,-15.095694127302417
7247,-3.301829087203677
7248,-6.082072715300433
7249,8.618710089424717
7250,-20.691272348699904
7251,4.123488093991102
7252,15.459982503073153
7253,0.6945707287843303
7254,-6.358053667848837
7255,25.86565335653042
7256,45.53838598592347
7257,14.928145012711997
7258,4.327642088716778
7259,4.63567355386934
7260,-16.362691666765222
7261,23.11188854386326
7262,0.5138777433492923
7263,-25.384366307629342
7264,3.222951853315192
7265,-2.0810771753428075
7266,-14.042124082153013
7267,-17.863492017393
7268,11.121629740238522
7269,13.440314463877234
7270,6.160138099696898
7271,11.090989391050082
7272,7.5103956411671975
7273,-19.101966142968468
7274,-0.44719017716360177
7275,3.3814301954830714
7276,5.976266835070215
7277,-1.7229678082345459
7278,2.867971609503577
7279,9.08444962984562
7280,0.2940213355968013
7281,4.992992787978915
7282,-7.06559940522886
7283,7.917385318990925
7284,12.930290401688668
7285,-2.5871190007986087
7286,3.335413273239954
7287,-21.716355643401474
7288,-3.0576950591660976
7289,3.26062980931847
7290,24.680039242758635
7291,9.596221844101137
7292,15.818442433198983
7293,21.183514309446128
7294,13.249006968510077
7295,16.268751043960155
7296,8.030262133141857
7297,-1.352786470629836
7298,-5.745050841109492
7299,-9.197499080918545
7300,8.467077678474055
7301,21.001115957182755
7302,-6.617602085665528
7303,-13.68429003639543
7304,-3.2619067790972314
7305,2.923380237942114
7306,8.032177574065319
7307,0.05895049713240108
7308,-4.289768891200302
7309,5.208343847044048
7310,17.60360205341153
7311,-4.227772278369998
7312,29.75449958414449
7313,4.96227170265523
7314,7.287983244955026
7315,-6.354529152366895
7316,34.30612970040853
7317,10.331651602333581
7318,16.252298494323583
7319,0.7814270863581734
7320,17.25972136654934
7321,3.247178020406799
7322,3.7664511961670524
7323,3.9291549584763015
7324,15.52722304530602
7325,1.2148475707916622
7326,3.281885951320066
7327,6.510428289676449
7328,-3.6751855416889585
7329,19.335273165811184
7330,10.486546886558825
7331,2.2619030058420684
7332,-5.1450357581708746
7333,29.963969669876324
7334,9.85010447528557
7335,4.890536676638696
7336,-5.3737313060966
7337,15.332541220790299
7338,20.452235326168903
7339,29.863778135449547
7340,0.11295370038376179
7341,-11.533639081220814
7342,13.269669340384995
7343,17.280006019475337
7344,17.608716095700803
7345,10.056991059770713
7346,1.9911118242464185
7347,14.08362246614847
7348,-13.91760998517644
7349,-9.0890775789404
7350,-8.062493071988351
7351,-7.722635090029725
7352,6.972973648754505
7353,21.775289700492813
7354,3.0423453789003077
7355,15.105647253102779
7356,-16.236812036832784
7357,4.461113764666882
7358,25.96661803666165
7359,35.37010210592549
7360,4.862866514271211
7361,5.452340843901928
7362,54.413602687751805
7363,14.795657354157154
7364,-11.898253794324518
7365,6.2314384409894945
7366,-0.15381491812939618
7367,-1.3301884076755608
7368,12.508084688876728
7369,-10.982341564336465
7370,1.2797544906986171
7371,15.152979337091299
7372,-5.978860429225877
7373,2.9493515544212046
7374,17.38668820958516
7375,17.43083576908245
7376,-3.0704022989523185
7377,-0.5218799515960477
7378,7.772703571984093
7379,8.479182927423476
7380,32.85907593291375
7381,-13.960313253006168
7382,12.116085143584012
7383,-1.97605831586855
7384,9.802213389666454
7385,20.39772199246927
7386,-0.3059111820204139
7387,-5.802606117933546
7388,36.75815572702939
7389,-5.697536416371592
7390,16.18812190833153
7391,-12.497991555314549
7392,-14.787037433865189
7393,-20.045161789512758
7394,16.611698313094745
7395,-28.38847050331654
7396,-5.175058441957546
7397,-14.56656329867075
7398,13.643221531914413
7399,1.4008203373162815
7400,22.047720028378887
7401,13.768484854025726
7402,0.9997774166618185
7403,8.582074429317577
7404,8.57788278370431
7405,14.28920526283065
7406,6.033274676456213
7407,-18.04652244986395
7408,22.61270408636731
7409,13.508707527374842
7410,6.874839613084717
7411,-18.93273436932372
7412,-12.223030650437122
7413,-10.339224610992838
7414,1.5050239658184987
7415,-9.457418077143096
7416,-10.185005245749755
7417,-5.039226346970624
7418,-17.09525816327312
7419,-2.6881942446628306
7420,-7.598819039307799
7421,3.980717557904356
7422,-5.191475687084724
7423,-13.147785558424685
7424,9.558392850356242
7425,8.40244162009455
7426,-2.2177876532425955
7427,11.715376015971584
7428,23.212257614721928
7429,3.8326389374511427
7430,-3.8126865106367447
7431,-3.9086913492740774
7432,-7.649482296716541
7433,12.447781104915789
7434,-0.04393967362392209
7435,-10.327696993033667
7436,2.2926106949947207
7437,-22.43407233768261
7438,1.1149498158660431
7439,-8.862194356260922
7440,-15.492301108708686
7441,13.655767614466884
7442,11.055847188614614
7443,-17.342658279123846
7444,6.87137332515712
7445,0.9042160039074205
7446,-0.8046361975894449
7447,7.6322614119979795
7448,19.24450334455518
7449,0.35399705560835604
7450,-5.619028320791398
7451,34.30892690613165
7452,20.688210156866845
7453,11.671719656497402
7454,11.631645087063633
7455,9.514736151423586
7456,10.671018115107323
7457,-18.752918616656668
7458,5.827759626919399
7459,8.498405304946596
7460,7.443213780780897
7461,2.489786455135837
7462,-1.6006828213309623
7463,21.037832618930185
7464,8.544201597828778
7465,17.138456565561064
7466,12.40026764693123
7467,9.728674891218242
7468,14.63013274178636
7469,8.276799586505518
7470,8.45314886278797
7471,16.969569545529424
7472,-17.393992056309934
7473,9.256713780692706
7474,-18.629105826152713
7475,12.25994661384475
7476,46.92254184629837
7477,3.2017237202526316
7478,22.619525869138933
7479,9.964842549589845
7480,-8.934764367369201
7481,3.8341783448328464
7482,2.2330986053588857
7483,9.725347058166328
7484,9.286294777533493
7485,3.8611432242628023
7486,33.83934705712301
7487,11.653352039406965
7488,-7.161202678879026
7489,-16.373012300429973
7490,5.29098859870289
7491,0.6536907768399074
7492,0.8375868862497646
7493,6.550485764117293
7494,16.808909040645336
7495,23.062824161968717
7496,13.350132931698202
7497,21.65194515568964
7498,-8.153594563982535
7499,5.13426572824113
7500,7.011364264015503
7501,5.846318132416038
7502,2.5345256477999687
7503,0.14246111153926244
7504,-2.596985108247937
7505,-16.494977907974004
7506,4.790269135861118
7507,-8.278988985496646
7508,-6.606710044246821
7509,2.411229736668126
7510,-4.801993203384301
7511,-3.544249598705486
7512,-6.160791498921762
7513,12.314435711955584
7514,-8.724671337837114
7515,19.901193700249525
7516,11.327789178015367
7517,-2.1237843979319946
7518,49.44047416242756
7519,12.396778148981252
7520,-15.73535397850613
7521,11.760007151336284
7522,5.598735511191316
7523,-7.8541778800257385
7524,-7.330837463370253
7525,7.422740865786864
7526,6.695997663216982
7527,-7.145849815728287
7528,12.599590051458335
7529,-2.7528773318553386
7530,1.9437934692586178
7531,25.46455732000653
7532,1.869110056601032
7533,11.748223695019812
7534,18.25498175232928
7535,-15.009982091459383
7536,12.79092011446356
7537,20.137086824925564
7538,14.132953219904486
7539,15.654118677107686
7540,-4.594785439464675
7541,1.9108126049493839
7542,19.895222756096814
7543,12.265277747323557
7544,3.708749927136836
7545,7.796835217194059
7546,6.3852683555256835
7547,9.92099180592766
7548,-3.766334483428044
7549,-6.242136429983824
7550,-0.5711880669064169
7551,6.541004263626846
7552,-1.1314078295881498
7553,7.440953361709471
7554,-0.14793212713061887
7555,-3.5724599713445615
7556,-6.679703791382127
7557,-1.663320297296572
7558,4.345794475277682
7559,28.78465681978968
7560,-7.246809558083565
7561,7.622523677616115
7562,8.484951874614815
7563,-7.255676582593939
7564,17.75353070739331
7565,-5.948651513386616
7566,0.9219272410634356
7567,-10.959163517062423
7568,34.88103363672323
7569,6.643523608882038
7570,51.65915521934385
7571,-9.30044769022149
7572,-2.189199517946397
7573,7.2991677268501585
7574,21.420587753137987
7575,-5.123109060688459
7576,9.535280496002592
7577,10.081995880015304
7578,28.644927628415193
7579,14.07302279932907
7580,8.558814217386269
7581,8.762520403622629
7582,1.4662518384732137
7583,9.756774722193136
7584,22.5923841136349
7585,10.209984810667706
7586,10.071779802566041
7587,0.8842843594214072
7588,12.339912242348767
7589,2.452298205327657
7590,-5.961823733026893
7591,32.74482201450568
7592,-3.9385229414545613
7593,-5.916975047917488
7594,-4.412908404123703
7595,-0.35163252898488473
7596,6.63104342780038
7597,21.59382965537336
7598,24.652667568717668
7599,16.605420489917677
7600,16.434684439930408
7601,10.660895578749235
7602,-8.438714644657244
7603,-3.697723834025642
7604,10.610856395204431
7605,-6.553102320593257
7606,15.014053997731242
7607,-14.744886521527565
7608,15.616036550319919
7609,-7.501340921569295
7610,6.1090662105521485
7611,-6.687354626682985
7612,32.23721925833515
7613,-17.223820557875033
7614,9.084842879372905
7615,-5.984051217321938
7616,6.349008893001106
7617,6.824868445769424
7618,3.094555989105271
7619,-15.376669897649457
7620,21.691827436737753
7621,1.1258312175286749
7622,2.7342625108958876
7623,13.12512865832826
7624,-10.739433325014126
7625,4.248330842992853
7626,-5.042209504822036
7627,2.7473936689523253
7628,7.902188274412772
7629,-4.982089212008388
7630,-16.972246236809205
7631,-2.5419171550415434
7632,9.20862505302712
7633,-12.799356569512561
7634,13.207245276238368
7635,13.99508308240467
7636,7.062120455430641
7637,25.947168222001356
7638,13.963157714665524
7639,-7.646482594491314
7640,12.256102780985398
7641,6.604806403307491
7642,-10.142285914691863
7643,12.993409655705717
7644,14.305470297216583
7645,5.033649171673083
7646,13.998255652235368
7647,21.643773557457397
7648,8.066561379359928
7649,10.038668362428531
7650,-16.56811948936556
7651,2.307909075915078
7652,19.190807190445685
7653,-5.9258116989204375
7654,-6.1487137492383095
7655,30.035180600443034
7656,-8.852941367929553
7657,-2.97008661298678
7658,9.023683235547796
7659,-3.680142319046025
7660,-12.121803117396505
7661,12.154216370595455
7662,0.9904041681144073
7663,10.5932580663058
7664,-1.4344828524789703
7665,-7.386634283794201
7666,-2.5043025855676193
7667,13.224288526128731
7668,-2.701572760484394
7669,21.527752194568226
7670,15.446912833573233
7671,23.162697774247764
7672,10.457248912502838
7673,-7.231518390359563
7674,-3.907438082075527
7675,4.25168565017762
7676,-33.29996072980839
7677,-8.690911657195212
7678,10.125621406953382
7679,-2.3805723301433495
7680,2.3622724328168223
7681,10.148823878107837
7682,15.83759870408008
7683,15.115495846475447
7684,41.53553233989431
7685,11.221138283775733
7686,-8.331561900550659
7687,7.355613307083768
7688,-7.471893696469308
7689,8.489668660076
7690,5.663203965019266
7691,4.972256193998246
7692,2.839085343431874
7693,-7.7584473838263746
7694,10.003883646223528
7695,21.648544192317075
7696,-6.287348900386727
7697,9.041161348127691
7698,-8.90069562329045
7699,-5.696786638676306
7700,2.1513828583641743
7701,-9.65529529486673
7702,-5.387457802951075
7703,8.90959998306627
7704,6.065495647047628
7705,6.282363906386498
7706,-10.66638189373995
7707,-2.7406378883319427
7708,-1.971211710720547
7709,13.027798233987633
7710,-9.730335133286806
7711,-2.3592458338868263
7712,5.077726316738213
7713,3.6493915656667877
7714,-6.542539209620234
7715,4.631883405415488
7716,5.459325801119419
7717,-14.401378559607398
7718,17.35431587516929
7719,2.675859781626645
7720,23.587497140782734
7721,27.207267293761316
7722,-13.112459253525087
7723,17.31145026927786
7724,-4.847978036236691
7725,-12.231563600648641
7726,-6.3872584644252255
7727,15.38552336888893
7728,1.5235772000948868
7729,-19.872023599364553
7730,4.435042171683964
7731,12.97721228660696
7732,0.7989323404728528
7733,19.544712240575034
7734,6.726009889420159
7735,15.569268225592296
7736,15.51508602907294
7737,-0.9809302473413173
7738,5.82733441089752
7739,-2.8765616216433676
7740,12.607946482467288
7741,8.758351707610274
7742,-12.158828518695502
7743,17.583641831085536
7744,-18.28655396740773
7745,-1.0582569481078072
7746,1.479503521397675
7747,-9.349908884556468
7748,-26.462041874389644
7749,-23.50032450130782
7750,-1.3787920248992267
7751,-29.584642995044995
7752,14.36539260582029
7753,-13.731958955672072
7754,7.942703160279792
7755,-1.098709141986086
7756,-1.0333225521200218
7757,-2.2945572283375166
7758,-6.287727095540951
7759,-25.05285308346943
7760,-16.415275439282834
7761,7.910723186402783
7762,-7.447142266425714
7763,12.04954364197882
7764,20.312008501532784
7765,5.417834738439134
7766,29.73177195615182
7767,12.291338295527893
7768,-3.364542048813867
7769,6.921070523173015
7770,-2.7868731377707086
7771,-14.456688108253006
7772,19.05253526875497
7773,-14.498927703753466
7774,21.016538608644183
7775,-11.994431255070296
7776,-9.352820564701634
7777,36.9329305688344
7778,19.466790558313708
7779,14.254796592229845
7780,-14.55576168479501
7781,-2.1945978737095944
7782,2.829385202136212
7783,8.340785085849815
7784,-2.645674401024489
7785,-13.588744235972953
7786,7.324841375134183
7787,7.12693346542907
7788,19.99225571578809
7789,-1.2448599796179054
7790,6.138112752070747
7791,13.819740660331494
7792,-4.781643977742415
7793,-4.937755305369147
7794,0.17294980330987553
7795,-1.9165534737879433
7796,-10.491934536616252
7797,-2.152462149326052
7798,-22.55112690839542
7799,2.559008785873819
7800,-7.391460574592526
7801,-4.230839309525749
7802,-2.6687891878018304
7803,17.472461442140116
7804,-0.29209932869516786
7805,19.106685478056715
7806,22.750547620944676
7807,-0.6716795046029356
7808,-15.952488355391726
7809,-9.095511306015933
7810,-36.925191132572024
7811,11.479639349002749
7812,11.268185955036827
7813,-4.84063939829248
7814,10.27479685514974
7815,27.792730965433016
7816,-11.225399785331463
7817,-17.82426449793555
7818,-13.204279123912036
7819,1.9816525004092485
7820,-11.41182540733407
7821,-0.5982328411668247
7822,-23.67813652390574
7823,6.218504472291963
7824,7.881746056725317
7825,-11.925650459353475
7826,-21.237313594184386
7827,-7.134324712142205
7828,6.515810942859756
7829,11.292433689031197
7830,6.31197217172129
7831,6.5332877935714615
7832,29.68383840426792
7833,3.616811381449163
7834,-1.3576884183457654
7835,-4.786944483135638
7836,-7.67653369212421
7837,24.42211409082252
7838,14.04854207848733
7839,-35.93806523479349
7840,13.422285759914931
7841,-19.81940203784336
7842,10.536541924394522
7843,-22.49131366964455
7844,-13.975598200404265
7845,-4.4691670769186524
7846,-0.38570354887138486
7847,-19.407703959048487
7848,-11.439136221646143
7849,18.482283828645343
7850,8.688379584381332
7851,7.291956642196697
7852,15.1731570058015
7853,25.671190810106076
7854,32.20053511377089
7855,47.69683328004106
7856,0.31562882504456424
7857,9.268012550781728
7858,1.1780595327703476
7859,1.0510833539753948
7860,-0.2088683108012792
7861,-6.9120500384313255
7862,2.394641599904511
7863,15.36813626840382
7864,-1.3472219162222097
7865,8.525803648711504
7866,5.5091393915336555
7867,-5.204784634460831
7868,10.179514496327933
7869,-4.5039524449314445
7870,-27.06563600005493
7871,-14.650707635837778
7872,-3.3930177376821176
7873,-3.003863417352374
7874,3.7119167461803295
7875,30.397474799851505
7876,10.792950408111945
7877,2.5052922660597856
7878,21.020021139625108
7879,25.69240828122249
7880,0.275402970553972
7881,0.9744746320039577
7882,-7.498143425799751
7883,23.92888325246837
7884,-7.7681945905383705
7885,39.94466330916864
7886,-11.379455325551316
7887,0.6095511372234934
7888,-10.808496594053532
7889,-2.489347422230175
7890,0.6440134237058408
7891,10.972158075094535
7892,5.5583537230434175
7893,4.685444552480424
7894,8.495369430106939
7895,-5.066009842490931
7896,-1.2558274732205668
7897,13.392584634753648
7898,13.21912632701995
7899,11.417437838052145
7900,38.68614843174854
7901,-3.36524636768932
7902,8.728456665899124
7903,18.527757037303168
7904,-9.684877282256501
7905,-11.677631692833991
7906,8.509161413501527
7907,40.18441254097186
7908,10.127861014178132
7909,-6.454050156577324
7910,9.345125961154851
7911,1.4796486132712716
7912,11.548964568172725
7913,-10.63044506489354
7914,19.852560991100784
7915,11.05043556305793
7916,20.532155463917316
7917,4.699916874048631
7918,-9.037905803202475
7919,-9.925292369139935
7920,0.17605808826376523
7921,-5.681586603106024
7922,22.963566212345867
7923,9.496719514214496
7924,6.458312087205657
7925,16.313998630838693
7926,-20.01159419247604
7927,31.996084735043926
7928,-8.427827490514158
7929,3.896087228572913
7930,-13.785385455476673
7931,-13.372613620912295
7932,-5.507954288370152
7933,20.31197090500905
7934,13.003863878341882
7935,-3.4371846739213074
7936,-13.896121347870725
7937,-3.9634427401333303
7938,0.4044933760014071
7939,-6.068459756317872
7940,-15.638831837311983
7941,15.037016637976123
7942,-2.5719375771737862
7943,15.308827422871751
7944,7.830929194692037
7945,-12.148704988674416
7946,35.76053139761613
7947,-15.17956197873187
7948,6.899972667566044
7949,2.0868944371741676
7950,9.474660061483306
7951,-8.23068310392476
7952,3.281220291395649
7953,-2.4860729773883037
7954,-7.102002843594243
7955,3.842105832595272
7956,6.853591905217057
7957,-12.971216995137315
7958,-4.410831408400403
7959,-10.037602267761189
7960,29.738699857739352
7961,5.108920014284874
7962,16.33847962348981
7963,18.51552146230642
7964,12.984162594367756
7965,-20.609606298015713
7966,-2.0672693158549347
7967,-7.227897553951438
7968,-4.280695425063459
7969,1.6347875475936984
7970,10.31748627966849
7971,-2.3239767182017754
7972,-3.32796078486586
7973,5.747860992773806
7974,-7.2335335800617555
7975,9.901959842119192
7976,-4.984099080097623
7977,-19.073256458941394
7978,-9.95293063049315
7979,28.028119260437716
7980,-2.1670129144186987
7981,-0.8850341972895746
7982,22.632222234748202
7983,9.24425835439203
7984,6.085947389293578
7985,-21.395513335861235
7986,0.45883483740180564
7987,2.556701550000742
7988,-3.6075347479033217
7989,25.33354251022036
7990,1.8516174251580226
7991,-8.499721789194627
7992,37.0715723996595
7993,14.802129760866432
7994,14.580309708345125
7995,1.4847975909351483
7996,7.042420630096731
7997,-7.419718893571056
7998,-2.913099843685653
7999,-0.18696033269623458
8000,-7.2958746606739036
8001,-5.382495261629557
8002,-12.166990854624512
8003,-6.034354627843587
8004,-13.791195918107269
8005,1.6142270189543158
8006,25.102692260360556
8007,7.99628370460582
8008,-8.638841287447388
8009,-7.971702758030785
8010,7.49071677707619
8011,-8.784120719580258
8012,9.616319136689999
8013,12.968399990515808
8014,-5.212240154102227
8015,-11.560431535107636
8016,-2.989276043953894
8017,-6.139744909316625
8018,-3.3955818691234514
8019,-11.945379759409935
8020,14.531776334422428
8021,-9.380855388604063
8022,-5.305768604139403
8023,6.2235380733658054
8024,7.807113761020283
8025,-11.470887408611883
8026,5.267853160537408
8027,0.3662010125317399
8028,8.931221663366536
8029,12.571748053133785
8030,4.591425832206636
8031,30.654940964662877
8032,1.544527773982997
8033,-1.512001479369006
8034,-9.029293730459719
8035,-6.400918391938052
8036,6.839283906675683
8037,1.9366626738367658
8038,-4.67026993338205
8039,-3.274791139121376
8040,-9.662455889149985
8041,-5.000179522443214
8042,-2.1528965784078626
8043,-15.857615312964397
8044,-15.799321146082338
8045,32.99717841377177
8046,7.07962883881616
8047,3.667943389351236
8048,14.413185731804386
8049,5.899959446751378
8050,19.889727557549715
8051,-14.538798492941384
8052,3.129136335030826
8053,4.87759040998427
8054,-10.10716041473849
8055,-14.47107202536131
8056,5.947969157169608
8057,-6.648436227018484
8058,1.1948557639292985
8059,-11.940927516044939
8060,25.536796351587846
8061,-28.11340082144022
8062,-5.566314812561249
8063,23.529012232131496
8064,0.7501279750240217
8065,4.929288185713391
8066,-9.373398005813703
8067,25.515468161697033
8068,-9.502297363772968
8069,-11.891035804927995
8070,-11.991962007254532
8071,8.143132162606765
8072,18.40001312937738
8073,-2.4983442839930348
8074,26.30173435030181
8075,10.567113946127872
8076,-14.26590577593414
8077,-3.2305278805895528
8078,8.02827403251958
8079,-6.4322358461339295
8080,30.879586991403542
8081,2.1088129833421174
8082,13.02096929881016
8083,-12.21039283359122
8084,6.894904138358506
8085,-12.610046815003662
8086,1.8223982442307816
8087,6.597426205694738
8088,-17.516045741278372
8089,14.604925080243614
8090,-12.103540309714063
8091,1.7318252068396267
8092,8.408349989464885
8093,8.647754090108283
8094,-9.494936077173602
8095,9.99097695613172
8096,-3.947047909436254
8097,5.072361176508654
8098,-4.261824279781822
8099,-9.150392206613208
8100,14.23089351687264
8101,-13.607895745021008
8102,-3.577627247592395
8103,12.743041925254364
8104,3.864684595063947
8105,18.63907957561912
8106,-4.121282319721035
8107,9.576453172130403
8108,2.801139344956527
8109,-0.7118487720238045
8110,-9.605057697827739
8111,-3.73989325287521
8112,11.509301103157876
8113,-7.963206967527279
8114,-1.8920706233286266
8115,5.132790999884076
8116,-6.786791950689717
8117,-13.486338318364824
8118,-3.174511371212806
8119,0.8608456888089784
8120,-4.833653335400745
8121,1.1261098922636523
8122,-9.08680889393161
8123,-14.632292710616678
8124,4.876796790773908
8125,-0.8692911705381856
8126,-16.25159144887205
8127,-1.3123044865678006
8128,3.1378918341696203
8129,5.95192812293712
8130,6.022620759228431
8131,-16.713661036371327
8132,0.9854395178461128
8133,-6.221772990702137
8134,-2.0237008411004815
8135,19.381009312641282
8136,8.564959628302788
8137,-25.91275607230247
8138,-10.22578334439045
8139,2.8937288122115357
8140,13.43778303810784
8141,-6.244657701779888
8142,5.643478798336193
8143,-1.5834981928421368
8144,-22.300547933409444
8145,22.155611383571262
8146,17.99911419127554
8147,14.277778179875975
8148,-11.483613196683379
8149,9.193466869976838
8150,-13.553162508361563
8151,26.960776556602145
8152,0.4848253003316605
8153,-22.366457415032535
8154,-1.7879155995349065
8155,-3.416837051001562
8156,2.4122319847025766
8157,2.072778074902934
8158,2.714220294564455
8159,-8.15689085250581
8160,24.006873779877104
8161,-4.68291766586127
8162,-1.3783954404810799
8163,5.658340105996753
8164,5.38930678068987
8165,-5.930336191804888
8166,23.36272388664061
8167,34.63449680282013
8168,-3.6811001102016805
8169,36.69143461379066
8170,-16.280573210127297
8171,-7.282530929260332
8172,19.10979708037515
8173,2.0273564244083095
8174,-5.842901930205104
8175,6.787072094017605
8176,-12.633577745690838
8177,-1.4669898470196803
8178,-13.348393710701675
8179,-2.5834802719600507
8180,-6.6426989725010746
8181,13.50145481438372
8182,-30.299428357769937
8183,-8.533598945542087
8184,-6.497979263181642
8185,-0.11207715720897846
8186,11.552519547389553
8187,8.340809842064957
8188,-2.31444386093972
8189,-0.0979516698385936
8190,-3.8144831425502783
8191,18.522748326675686
8192,5.527848395472259
8193,-16.427483248594722
8194,-5.4539444824301615
8195,6.200467580464298
8196,-0.12072855365023161
8197,-1.2771939438928388
8198,16.744843122753412
8199,1.2704146239469363
8200,-10.892380137118703
8201,3.2781115674958685
8202,-1.4292641970324622
8203,3.6267207076719785
8204,2.9169842293250525
8205,-3.7501515424834704
8206,-4.894345776788802
8207,13.952316548510108
8208,12.018011698252018
8209,-10.701255818817062
8210,4.282670880338573
8211,12.496285594534426
8212,0.5356906222247837
8213,2.192518485166569
8214,-7.8097813721120035
8215,-0.15573571526970387
8216,5.842496201347294
8217,-9.055716756704179
8218,4.453696792808432
8219,2.8388405809948534
8220,16.15031346335386
8221,-15.92224786157758
8222,1.8094357908701362
8223,-32.44367264201633
8224,13.537149503180189
8225,7.525362327492737
8226,6.580360793039994
8227,-13.65609159032347
8228,5.80815148926276
8229,-2.653392838681283
8230,-3.1166544615587957
8231,4.0321924572705745
8232,1.6399192803271778
8233,-4.019281198066274
8234,-26.135715853081905
8235,-5.520151811042919
8236,-5.56081387079631
8237,0.09287581275821788
8238,8.384546125127974
8239,-1.5170513600977673
8240,-9.727432931440632
8241,-10.022221785062278
8242,18.23647924484286
8243,-13.153203368113608
8244,9.044316456461594
8245,7.82270355607897
8246,-22.303254419823944
8247,1.0307235930537029
8248,17.52481859759615
8249,1.1145002849814691
8250,-7.113158375305516
8251,29.138065928952116
8252,13.868239816620232
8253,5.641056371969471
8254,18.48750731869879
8255,-18.84772371382539
8256,16.392697158318715
8257,4.578246690381897
8258,6.520617917756085
8259,18.87803794305513
8260,7.416838907872456
8261,-19.588316536629197
8262,-23.66186550319534
8263,-4.56385908002111
8264,-9.099702264667842
8265,16.941804750233896
8266,39.801093324721336
8267,10.528802477473368
8268,22.790735270365534
8269,10.098641165178178
8270,5.537523135077502
8271,-1.8062354213464655
8272,18.50098608061396
8273,-12.5080045298401
8274,-22.227643279527374
8275,-14.52865512625647
8276,18.670346392041218
8277,2.082959618897152
8278,4.346650879366802
8279,-7.482055391718149
8280,-10.662186013827036
8281,17.9621367078356
8282,0.37487769921606184
8283,32.28467337167176
8284,-9.112864143177713
8285,-18.480041956255125
8286,-2.622234032302965
8287,-3.8004025219671655
8288,4.717449738780714
8289,2.753799809907572
8290,20.18981846902553
8291,-4.414319595219475
8292,3.5387988160539967
8293,10.09419469725044
8294,12.240314502443217
8295,-13.645561359993081
8296,-0.8068316347347819
8297,-0.5224729754895188
8298,39.22479139342072
8299,5.22825143544004
8300,-14.643428238087555
8301,-14.643424702254253
8302,13.797830040216384
8303,21.349639874180475
8304,-15.93582604525224
8305,17.763316696990337
8306,21.319846087429557
8307,11.841583642697772
8308,-10.369372880154812
8309,-19.54270518170535
8310,-8.599963017640013
8311,-16.99204199407184
8312,-0.6788946032085619
8313,-4.581073130708581
8314,-13.684973381274759
8315,-8.281622976144153
8316,-21.65782974444841
8317,10.596007044288793
8318,-4.065794266107086
8319,13.845610830918398
8320,-13.664146257323644
8321,-11.206581510988313
8322,-13.966492559485427
8323,-10.228326819700039
8324,-0.07724608810223232
8325,1.20086418267668
8326,-4.835753737528621
8327,8.315475450317745
8328,-3.0195940842894915
8329,4.579337926791557
8330,2.4004078075999695
8331,22.840360636156934
8332,-0.42219340967257635
8333,6.700817027596319
8334,-1.9822454623376893
8335,1.4560342879521992
8336,-6.111677642090725
8337,-2.0738016567720745
8338,-8.53716796991114
8339,6.8725925729451784
8340,-4.496711529805115
8341,-3.802476116811012
8342,4.365785853504093
8343,4.639421795501209
8344,-14.929506793261188
8345,0.3815562822474095
8346,6.018924610617259
8347,8.507873293729359
8348,3.7010150970294804
8349,-7.7015681893188725
8350,-3.9587451595709924
8351,-0.9271351108419323
8352,7.127382933721434
8353,-19.239431263782798
8354,2.0414801988317706
8355,33.447058637024604
8356,-12.110263101418655
8357,1.3248056566652446
8358,11.42456206353849
8359,12.482743599594823
8360,-5.2647473223379455
8361,2.0563245009487594
8362,-25.010323269623303
8363,3.7118133935990008
8364,-2.114105684437853
8365,6.6961496118975665
8366,-14.79567765235071
8367,7.2244301165036235
8368,1.2472687417284365
8369,10.072033133600916
8370,-10.012578908937133
8371,48.83523114297249
8372,0.24889319427192508
8373,6.8924973604112685
8374,-5.91193551841331
8375,23.431522316913682
8376,27.533746147298007
8377,-6.357540430208803
8378,4.932884442321588
8379,27.384460351189805
8380,-2.273356876848356
8381,31.655534899256818
8382,0.15504099727002085
8383,-17.61807749517577
8384,14.87960677612357
8385,6.00620430624952
8386,-6.733669701857883
8387,-0.1739971624144471
8388,-3.79781761533281
8389,12.795837711761747
8390,-6.619856336479522
8391,13.346019669729687
8392,-1.1894951545726593
8393,7.4896574892946735
8394,-18.8258332981274
8395,14.329101946415891
8396,-11.044286612189136
8397,7.69522690989094
8398,-10.517157833129888
8399,18.86815807962145
8400,17.023384442875603
8401,19.340361416627445
8402,-4.512470527291641
8403,3.963187135991027
8404,-6.929456339502905
8405,15.384481787412543
8406,10.387413676152656
8407,16.71347330682258
8408,-13.354587160056626
8409,-6.901616601871416
8410,5.216168990890281
8411,20.61080373645447
8412,-2.7553209502980796
8413,-0.2669377474282808
8414,12.778320958067713
8415,-1.011773837773575
8416,35.21269681221063
8417,3.6688987909248683
8418,8.425932073864907
8419,10.680944637296104
8420,0.26036503767827823
8421,7.622412838092771
8422,2.9151830139358985
8423,-8.37513160030678
8424,-1.060089109681399
