Wall time,Step,Value
1682265090.9147704,211000,42.0
1682265093.5415833,211100,42.0
1682265101.453581,211400,42.0
1682265106.750923,211600,42.0
1682265111.9335604,211800,42.0
1682265133.0681968,212600,42.0
1682265138.3641222,212800,42.0
1682265146.293633,213100,42.0
1682265154.2634113,213400,42.0
1682265162.2680185,213700,42.0
1682265167.529106,213900,42.0
1682265175.4824777,214200,42.0
1682265183.2292793,214500,42.0
1682265225.4706163,216100,42.0
1682265243.8282018,216800,42.0
1682265257.0785484,217300,42.0
1682265259.719322,217400,42.0
1682265262.3786404,217500,42.0
1682265267.706859,217700,42.0
1682265270.314174,217800,42.0
1682265275.632212,218000,42.0
1682265281.0066907,218200,42.0
1682265291.5862095,218600,42.0
1682265302.231318,219000,42.0
1682265315.4647412,219500,42.0
1682265320.775709,219700,42.0
1682265339.3379269,220400,42.0
1682265344.5640256,220600,42.0
1682265347.1977966,220700,42.0
1682265360.495573,221200,42.0
1682265371.1809208,221600,42.0
1682265384.4662747,222100,42.0
1682265389.7765882,222300,42.0
1682265392.509386,222400,42.0
1682265419.09016,223400,42.0
1682265421.7713904,223500,42.0
1682265432.4081986,223900,42.0
1682265440.2807598,224200,42.0
1682265448.2767289,224500,42.0
1682265450.9680479,224600,42.0
1682265458.9414012,224900,42.0
1682265461.5809884,225000,42.0
1682265466.8427317,225200,42.0
1682265480.0270126,225700,42.0
1682265482.6883054,225800,42.0
1682265501.3332107,226500,42.0
1682265504.0257394,226600,42.0
1682265514.7231646,227000,42.0
1682265520.0445979,227200,42.0
1682265525.3929918,227400,42.0
1682265536.0837584,227800,42.0
1682265562.7244327,228800,42.0
1682265568.0472174,229000,42.0
1682265573.4096837,229200,42.0
1682265576.0088332,229300,42.0
1682265586.72009,229700,42.0
1682265594.6756248,230000,42.0
1682265616.1705348,230800,42.0
1682265626.8506734,231200,42.0
1682265664.3968434,232600,42.0
1682265675.0779083,233000,42.0
1682265680.4065304,233200,42.0
1682265693.734373,233700,42.0
1682265696.450049,233800,42.0
1682265701.8564043,234000,42.0
1682265707.1965113,234200,42.0
1682265709.8735628,234300,42.0
1682265715.2604344,234500,42.0
1682265720.5796828,234700,42.0
1682265723.258702,234800,42.0
1682265742.0406048,235500,42.0
1682265750.029136,235800,42.0
1682265763.4408698,236300,42.0
1682265795.772882,237500,42.0
1682265806.5080922,237900,42.0
1682265814.5852087,238200,42.0
1682265841.380658,239200,42.0
1682265857.4234376,239800,42.0
1682265860.1718976,239900,42.0
1682265865.5257285,240100,42.0
1682265873.5648375,240400,42.0
1682265881.6076605,240700,42.0
1682265884.2830887,240800,42.0
1682265886.995459,240900,42.0
1682265914.0413642,241900,42.0
1682265916.7406135,242000,42.0
1682265919.4727452,242100,42.0
1682265924.8757849,242300,42.0
1682265957.0348303,243500,42.0
1682265959.740123,243600,42.0
1682265962.4258685,243700,42.0
1682265965.1611316,243800,42.0
1682265986.7285268,244600,42.0
1682266010.9729545,245500,42.0
1682266056.8635602,247200,41.0
1682266094.531057,248600,41.0
1682266105.38888,249000,41.0
1682266108.0650785,249100,41.0
1682266113.4560387,249300,41.0
1682266135.0225554,250100,41.0
1682266140.3732924,250300,41.0
1682266151.2368803,250700,41.0
1682266178.2615461,251700,41.0
1682266199.9004211,252500,41.0
1682266202.615846,252600,41.0
1682266232.4195642,253700,41.0
1682266253.8886535,254500,41.0
1682266270.1705825,255100,41.0
1682266272.8149107,255200,41.0
1682266278.239107,255400,41.0
1682266283.5788329,255600,41.0
1682266297.1782672,256100,41.0
1682266348.4483926,258000,41.0
1682266364.6044743,258600,41.0
1682266367.311164,258700,41.0
1682266394.3590407,259700,41.0
1682266399.8182135,259900,41.0
1682266407.9413579,260200,41.0
1682266410.6711078,260300,41.0
1682266413.4107318,260400,41.0
1682266440.415661,261400,41.0
1682266443.1445634,261500,41.0
1682266451.2904532,261800,41.0
1682266467.5470767,262400,41.0
1682266481.134173,262900,41.0
1682266486.4913573,263100,41.0
1682266491.8686726,263300,41.0
1682266497.2714338,263500,41.0
1682266521.5672965,264400,41.0
1682266532.4089236,264800,41.0
1682266543.1151829,265200,41.0
1682266548.4927833,265400,41.0
1682266556.556901,265700,41.0
1682266580.8340545,266600,41.0
1682266583.5507243,266700,41.0
1682266594.3018408,267100,41.0
1682266610.4753065,267700,41.0
1682266615.8370397,267900,41.0
1682266648.4085548,269100,41.0
1682266651.0895069,269200,41.0
1682266653.7409096,269300,41.0
1682266656.4483767,269400,41.0
1682266664.5251093,269700,41.0
1682266675.430488,270100,41.0
1682266691.6077225,270700,41.0
1682266694.3467405,270800,41.0
1682266702.434606,271100,41.0
1682266724.069889,271900,41.0
1682266737.6278658,272400,41.0
1682266745.7581038,272700,41.0
1682266753.7933865,273000,41.0
1682266756.5138402,273100,41.0
