Wall time,Step,Value
1681915725.7598567,75810,-344.0384521484375
1681915728.3676312,75916,-302.2723693847656
1681915732.7232764,76094,-150.37338256835938
1681915735.8105083,76230,-254.3957061767578
1681915738.8734648,76358,-226.39578247070312
1681915752.2635627,76923,-224.62274169921875
1681915761.4358742,77313,-321.86627197265625
1681915763.7086604,77412,-226.86532592773438
1681915769.1865115,77646,-133.80380249023438
1681915772.90922,77810,-340.7112121582031
1681915777.7603545,78013,-92.68280029296875
1681915780.3961763,78125,-125.77974700927734
1681915782.8197234,78229,-140.81875610351562
1681915785.4049075,78335,-251.470458984375
1681915789.0528648,78489,-281.86993408203125
1681915791.0000563,78570,-92.86177062988281
1681915797.7492666,78850,-255.679443359375
1681915804.5390656,79125,-242.2799530029297
1681915810.4416394,79372,-310.066650390625
1681915818.7500598,79716,-179.67724609375
1681915823.2110364,79908,-118.79136657714844
1681915826.589402,80050,-225.11077880859375
1681915828.9554007,80146,-553.4378051757812
1681915840.6232543,80628,-214.33682250976562
1681915846.1556337,80857,-103.7440414428711
1681915848.0435116,80935,-89.8827133178711
1681915853.3499134,81153,41.49668884277344
1681915859.3318384,81414,-288.31951904296875
1681915863.511284,81598,-244.12457275390625
1681915865.6117668,81683,-387.2279052734375
1681915868.1123257,81791,-204.49130249023438
1681915875.369794,82103,-75.369140625
1681915882.667055,82413,-235.01524353027344
1681915885.0865042,82517,-82.09669494628906
1681915889.752849,82716,-97.20319366455078
1681915893.531387,82879,-266.0730285644531
1681915898.2100296,83071,-70.09820556640625
1681915912.1235518,83665,-186.01611328125
1681915918.7064986,83943,-28.37061309814453
1681915920.872045,84036,-395.890625
1681915923.1389976,84131,-257.93670654296875
1681915926.063477,84260,-279.7049865722656
1681915934.53106,84614,-382.3063049316406
1681915951.184706,85318,-174.77716064453125
1681915955.241369,85489,-210.29046630859375
1681915957.3042998,85573,-153.04632568359375
1681915959.500756,85664,-103.56741333007812
1681915961.8310275,85766,-191.35107421875
1681915964.3852215,85875,-103.10580444335938
1681915975.6855042,86353,-209.17428588867188
1681915981.607331,86602,-435.53936767578125
1681915985.1157365,86752,-333.27337646484375
1681915994.8289194,87162,-250.92794799804688
1681915998.0108337,87298,-76.56037139892578
1681916000.2406147,87393,54.84735107421875
1681916003.682257,87534,-310.0954895019531
1681916006.3258255,87650,-36.451011657714844
1681916011.8103604,87880,-317.70709228515625
1681916014.5955732,87991,-270.3967590332031
1681916017.4384916,88112,-105.62297058105469
1681916019.0864694,88188,-93.21141815185547
1681916023.6195254,88379,-94.75924682617188
1681916031.1799538,88694,7.9552001953125
1681916035.495511,88878,-75.72824096679688
1681916038.1396334,88984,-192.5120849609375
1681916043.3315845,89201,-129.05850219726562
1681916045.8743072,89311,-187.89804077148438
1681916053.0451157,89619,-259.33642578125
1681916055.3955374,89711,-143.32778930664062
1681916060.9782743,89943,-220.9667510986328
1681916063.6328015,90052,-607.8582763671875
1681916079.869748,90741,-145.20672607421875
1681916081.5959299,90820,-139.12167358398438
1681916084.1978984,90929,-133.94717407226562
1681916086.544808,91026,-185.6416015625
1681916089.5239346,91151,-130.77963256835938
1681916092.2694032,91267,-396.8897399902344
1681916098.350921,91517,-286.54595947265625
1681916103.921163,91749,-511.53875732421875
1681916106.5921369,91860,-268.6590576171875
1681916109.127119,91966,-305.8163146972656
1681916117.1194663,92304,-237.524169921875
1681916120.1716344,92433,-263.57049560546875
1681916122.8393207,92544,-127.4526138305664
1681916125.519688,92654,-177.84156799316406
1681916131.3231573,92898,-112.65339660644531
1681916147.585527,93579,-250.80320739746094
1681916150.303275,93693,-107.63597106933594
1681916152.3875988,93782,-252.48709106445312
1681916155.9680026,93939,-296.41534423828125
1681916164.5914307,94305,-86.56626892089844
1681916173.3779097,94672,-244.96670532226562
1681916180.9227903,94994,-163.92147827148438
1681916190.319698,95383,-42.626556396484375
1681916198.513416,95723,-239.41812133789062
1681916200.8697898,95822,-239.4380340576172
1681916204.0452316,95959,-242.4850311279297
1681916209.2539234,96171,-261.2973937988281
1681916211.474339,96266,-79.4866943359375
1681916214.7408307,96404,-93.34406280517578
1681916224.8540945,96824,-218.39431762695312
1681916227.6646056,96943,-295.459716796875
1681916233.901303,97203,-259.1658935546875
1681916239.2123923,97424,-160.4130859375
1681916242.1360538,97542,-164.60906982421875
1681916246.2633433,97719,-97.07502746582031
1681916252.8915815,97995,-136.2385711669922
1681916255.0956576,98090,-77.056884765625
1681916262.9327152,98419,-223.08230590820312
1681916266.5448813,98570,-177.3740997314453
1681916269.4026937,98681,-188.12538146972656
1681916271.8252275,98787,-247.81234741210938
1681916275.7482183,98947,-255.45916748046875
1681916285.165409,99331,-21.10454559326172
1681916287.987857,99453,-341.32354736328125
1681916292.076234,99626,-287.86151123046875
1681916300.0853522,99962,-257.93603515625
1681916302.7934382,100080,-244.063720703125
1681916324.3819582,100967,-165.3017120361328
1681916332.421489,101295,-112.6381607055664
1681916335.3077378,101414,-67.98605346679688
1681916340.6180022,101640,-75.78748321533203
1681916346.1540878,101868,-85.2940902709961
1681916349.51979,102004,-252.1099853515625
1681916358.4128313,102372,-203.76528930664062
1681916362.0899894,102527,-90.30211639404297
1681916367.4426868,102748,-75.53430938720703
1681916370.4851396,102871,-472.00054931640625
1681916373.652658,103005,-57.92005920410156
1681916376.8114798,103139,-76.3326187133789
1681916388.3051295,103615,-156.0201873779297
1681916413.1685102,104641,-321.051025390625
1681916416.1642876,104769,-153.2971649169922
1681916418.2442029,104853,-78.29605102539062
1681916422.8697255,105045,-60.3352165222168
1681916427.037576,105217,-166.04708862304688
1681916429.2176805,105302,-147.44174194335938
1681916431.937841,105412,-142.69113159179688
1681916436.7869997,105614,-219.72137451171875
1681916442.7531538,105862,-286.8843078613281
1681916445.5201664,105980,-173.9568328857422
1681916448.3740613,106097,-217.9823760986328
1681916457.5250463,106471,-195.59619140625
1681916459.7931468,106570,-80.79059600830078
1681916463.4371166,106719,-12.876495361328125
1681916477.8910575,107311,-164.49459838867188
1681916481.8394437,107477,12.998527526855469
1681916483.6903732,107551,-80.33502197265625
1681916489.8231964,107808,-150.06423950195312
1681916493.2195637,107944,-322.78948974609375
1681916498.541267,108161,-56.90342712402344
1681916513.1904552,108767,-70.38645935058594
1681916516.177959,108883,-238.011474609375
1681916523.7000697,109197,-80.7535171508789
1681916529.6686103,109446,-262.553955078125
1681916538.8959486,109829,-21.790321350097656
1681916543.9904802,110037,-62.44139099121094
1681916549.492469,110264,-135.0087432861328
1681916554.5984914,110471,-72.9457778930664
1681916565.1522639,110904,-25.206130981445312
1681916571.5706282,111169,-155.52682495117188
1681916578.9674647,111468,-249.42808532714844
1681916581.7791936,111583,-35.50963592529297
1681916585.146692,111722,-247.90902709960938
1681916589.467307,111906,-404.7655334472656
1681916604.5551388,112528,-256.56146240234375
1681916611.917709,112831,-180.85589599609375
1681916615.3569756,112978,-265.49517822265625
1681916632.7931597,113689,-244.725830078125
1681916638.4239464,113914,-199.39425659179688
1681916645.5898376,114216,-122.83052062988281
1681916669.8491893,115216,83.05404663085938
1681916672.768347,115335,-54.98057556152344
1681916690.5313828,116066,-191.00106811523438
1681916701.2702687,116509,-33.70539855957031
1681916710.2301528,116874,-304.44268798828125
1681916720.0308545,117273,-242.14181518554688
1681916731.8779821,117758,-144.68075561523438
1681916734.3326266,117854,-360.2061462402344
1681916741.8793893,118163,-170.92788696289062
1681916745.1115558,118298,-206.85791015625
1681916748.945653,118456,-261.2913818359375
1681916751.1378357,118547,-185.88986206054688
1681916757.394911,118802,-114.6041030883789
1681916759.5836308,118892,-130.6033172607422
1681916764.929378,119117,-72.06375122070312
1681916768.33924,119252,-310.27685546875
1681916771.518014,119384,-186.3755645751953
1681916778.2080276,119657,-132.68141174316406
1681916780.1878335,119737,-65.2325439453125
1681916785.2653337,119944,-135.751953125
1681916833.676316,121917,87.7207260131836
1681916836.144682,122018,-60.11652374267578
1681916838.2979732,122107,-107.33238983154297
1681916842.4466937,122280,-485.7686767578125
1681916850.3304772,122595,-80.24507141113281
1681916853.015663,122705,9.352668762207031
1681916854.7620628,122771,-90.9515380859375
1681916866.5796492,123260,-228.4583740234375
1681916868.7225595,123342,-224.18182373046875
1681916871.5259814,123458,-97.24687957763672
1681916881.1745944,123853,-138.70228576660156
1681916924.2815828,125609,-234.9547576904297
1681916935.6462831,126061,-63.91846466064453
1681916942.8488007,126354,-59.625770568847656
1681916946.5546882,126507,-219.81564331054688
1681916953.7631257,126793,-323.3851318359375
1681916957.9129236,126961,-289.9768371582031
1681916963.6192055,127192,-91.17781066894531
1681916971.066134,127492,-300.79608154296875
1681916981.7208116,127924,-258.4205627441406
1681916984.4819806,128032,-57.82129669189453
1681916988.5022728,128191,-346.1090087890625
1681916991.310332,128310,-52.9991455078125
1681916995.4863791,128476,-94.29788208007812
1681916998.7337422,128607,-84.17633819580078
1681917001.6623967,128725,-241.32440185546875
1681917004.6582286,128845,-72.65734100341797
1681917010.6317968,129082,-105.54003143310547
1681917016.287056,129318,-87.3333969116211
1681917019.157626,129431,-100.51644897460938
1681917024.3115242,129641,-53.035221099853516
1681917032.9280019,129991,-129.7466583251953
1681917041.8535707,130356,41.74147033691406
1681917044.6154742,130469,-141.61123657226562
1681917048.0918896,130608,-202.32901000976562
1681917051.0343947,130726,-41.191410064697266
1681917053.789381,130839,-90.64097595214844
1681917062.9036527,131203,-159.66659545898438
1681917074.6338792,131677,-293.0706787109375
1681917091.9450526,132374,-89.946044921875
1681917094.4222522,132474,-101.09500122070312
1681917100.3816946,132711,-246.91065979003906
1681917102.6866171,132806,-129.71469116210938
1681917104.9189048,132896,-95.53926849365234
1681917115.3236656,133313,-419.1346130371094
1681917120.325781,133520,-277.1852111816406
1681917122.7037332,133612,-105.06568145751953
1681917128.4063323,133842,-309.76611328125
1681917137.5843542,134213,-182.2181396484375
1681917147.3172014,134603,-112.37432861328125
1681917153.488573,134859,-95.19708251953125
1681917174.2563362,135697,-245.1759033203125
1681917177.5150526,135827,-175.28280639648438
